214,518205.6937,3035.407767,-0.36314015,-0.000628484,1.54E-07,-3.40E-10,4174176.736,1679.112578,-2.925114843,0.000256627,-5.29E-07,1.61E-10,5055178.466,200.02827,-3.542489574,0.000739069,-7.83E-07,4.28E-10,5,,,,6576254.092
215,521240.7377,3034.679602,-0.36502468,-0.000627871,1.52E-07,-3.39E-10,4175852.923,1673.263116,-2.924348132,0.000254514,-5.28E-07,1.59E-10,5055374.952,192.9455049,-3.540277057,0.000735943,-7.80E-07,4.26E-10,5,,,,6577708.982
216,524275.0516,3033.94767,-0.366907381,-0.000627265,1.51E-07,-3.38E-10,4177523.262,1667.415181,-2.923587754,0.000252405,-5.27E-07,1.58E-10,5055564.358,185.8671555,-3.538073906,0.000732826,-7.78E-07,4.23E-10,5,,,,6579156.17
217,527308.6318,3033.211974,-0.368788274,-0.000626665,1.49E-07,-3.37E-10,4179187.754,1661.568761,-2.922833699,0.000250299,-5.26E-07,1.57E-10,5055746.688,178.7932031,-3.535880095,0.000729717,-7.76E-07,4.21E-10,5,,,,6580595.661
218,530341.4743,3032.472518,-0.370667378,-0.000626072,1.47E-07,-3.36E-10,4180846.4,1655.723842,-2.922085958,0.000248196,-5.25E-07,1.55E-10,5055921.946,171.7236289,-3.533695598,0.000726616,-7.74E-07,4.19E-10,5,,,,6582027.455
219,533373.5756,3031.729305,-0.372544715,-0.000625486,1.46E-07,-3.35E-10,4182499.202,1649.880413,-2.921344521,0.000246096,-5.25E-07,1.54E-10,5056090.137,164.6584145,-3.531520391,0.000723524,-7.72E-07,4.16E-10,5,,,,6583451.558
220,536404.9317,3030.98234,-0.374420303,-0.000624907,1.44E-07,-3.34E-10,4184146.162,1644.03846,-2.920609379,0.000243999,-5.24E-07,1.53E-10,5056251.264,157.5975412,-3.529354448,0.00072044,-7.70E-07,4.14E-10,5,,,,6584867.971
221,539435.539,3030.231625,-0.376294164,-0.000624334,1.42E-07,-3.33E-10,4185787.28,1638.197971,-2.919880523,0.000241905,-5.23E-07,1.51E-10,5056405.333,150.5409905,-3.527197744,0.000717364,-7.68E-07,4.11E-10,5,,,,6586276.698
222,542465.3937,3029.477164,-0.378166316,-0.000623768,1.41E-07,-3.31E-10,4187422.558,1632.358934,-2.919157945,0.000239815,-5.22E-07,1.50E-10,5056552.348,143.4887441,-3.525050255,0.000714297,-7.66E-07,4.09E-10,5,,,,6587677.742
223,545494.4921,3028.718961,-0.380036781,-0.000623209,1.39E-07,-3.30E-10,4189051.998,1626.521335,-2.918441633,0.000237727,-5.22E-07,1.49E-10,5056692.312,136.4407834,-3.522911957,0.000711237,-7.64E-07,4.07E-10,5,,,,6589071.105
224,548522.8304,3027.957018,-0.381905577,-0.000622656,1.37E-07,-3.29E-10,4190675.601,1620.685163,-2.917731581,0.000235642,-5.21E-07,1.48E-10,5056825.231,129.3970901,-3.520782823,0.000708186,-7.62E-07,4.04E-10,5,,,,6590456.79
225,551550.4049,3027.19134,-0.383772726,-0.00062211,1.36E-07,-3.28E-10,4192293.369,1614.850405,-2.917027779,0.00023356,-5.20E-07,1.46E-10,5056951.108,122.357646,-3.518662832,0.000705143,-7.60E-07,4.02E-10,5,,,,6591834.801
226,554577.2118,3026.421929,-0.385638245,-0.000621571,1.34E-07,-3.27E-10,4193905.303,1609.017048,-2.916330217,0.000231481,-5.19E-07,1.45E-10,5057069.947,115.3224327,-3.516551957,0.000702108,-7.58E-07,4.00E-10,5,,,,6593205.14
227,557603.2475,3025.648788,-0.387502156,-0.000621038,1.32E-07,-3.26E-10,4195511.404,1603.18508,-2.915638889,0.000229405,-5.19E-07,1.44E-10,5057181.754,108.2914321,-3.514450175,0.000699081,-7.56E-07,3.97E-10,5,,,,6594567.811
228,560628.5081,3024.871921,-0.389364477,-0.000620511,1.31E-07,-3.25E-10,4197111.673,1597.354488,-2.914953783,0.000227332,-5.18E-07,1.42E-10,5057286.532,101.264626,-3.512357463,0.000696062,-7.54E-07,3.95E-10,5,,,,6595922.815
229,563652.9901,3024.091331,-0.391225228,-0.000619991,1.29E-07,-3.24E-10,4198706.113,1591.52526,-2.914274893,0.000225262,-5.17E-07,1.41E-10,5057384.284,94.24199623,-3.510273796,0.000693051,-7.52E-07,3.93E-10,5,,,,6597270.156
230,566676.6896,3023.307021,-0.393084429,-0.000619477,1.28E-07,-3.23E-10,4200294.724,1585.697384,-2.91360221,0.000223194,-5.17E-07,1.40E-10,5057475.017,87.22352478,-3.508199151,0.000690047,-7.50E-07,3.90E-10,5,,,,6598609.837
231,569699.6029,3022.518994,-0.3949421,-0.00061897,1.26E-07,-3.22E-10,4201877.508,1579.870847,-2.912935724,0.00022113,-5.16E-07,1.39E-10,5057558.733,80.20919363,-3.506133504,0.000687052,-7.48E-07,3.88E-10,5,,,,6599941.861
232,572721.7263,3021.727254,-0.396798258,-0.00061847,1.24E-07,-3.21E-10,4203454.466,1574.045637,-2.912275429,0.000219068,-5.15E-07,1.37E-10,5057635.437,73.19898478,-3.504076832,0.000684064,-7.46E-07,3.86E-10,5,,,,6601266.23
233,575743.0561,3020.931802,-0.398652925,-0.000617976,1.23E-07,-3.20E-10,4205025.6,1568.221741,-2.911621315,0.000217009,-5.14E-07,1.36E-10,5057705.132,66.19288033,-3.502029112,0.000681084,-7.44E-07,3.84E-10,5,,,,6602582.947
234,578763.5887,3020.132643,-0.400506118,-0.000617488,1.21E-07,-3.19E-10,4206590.91,1562.399148,-2.910973374,0.000214952,-5.14E-07,1.35E-10,5057767.824,59.19086238,-3.499990321,0.000678112,-7.42E-07,3.81E-10,5,,,,6603892.014
235,581783.3202,3019.329779,-0.402357858,-0.000617006,1.20E-07,-3.18E-10,4208150.399,1556.577844,-2.910331599,0.000212898,-5.13E-07,1.34E-10,5057823.515,52.19291311,-3.497960435,0.000675147,-7.40E-07,3.79E-10,5,,,,6605193.436
236,584802.247,3018.523213,-0.404208163,-0.000616531,1.18E-07,-3.17E-10,4209704.066,1550.757817,-2.909695981,0.000210847,-5.12E-07,1.32E-10,5057872.211,45.19901472,-3.495939432,0.00067219,-7.38E-07,3.77E-10,5,,,,6606487.213
237,587820.3654,3017.712947,-0.406057053,-0.000616063,1.16E-07,-3.16E-10,4211251.915,1544.939056,-2.909066512,0.000208799,-5.12E-07,1.31E-10,5057913.915,38.20914948,-3.493927289,0.00066924,-7.36E-07,3.75E-10,5,,,,6607773.35
238,590837.6717,3016.898985,-0.407904545,-0.0006156,1.15E-07,-3.16E-10,4212793.945,1539.121547,-2.908443184,0.000206753,-5.11E-07,1.30E-10,5057948.631,31.22329967,-3.491923985,0.000666298,-7.35E-07,3.72E-10,5,,,,6609051.848
239,593854.1621,3016.08133,-0.409750661,-0.000615144,1.13E-07,-3.15E-10,4214330.158,1533.305279,-2.907825989,0.00020471,-5.10E-07,1.29E-10,5057976.363,24.24144766,-3.489929495,0.000663363,-7.33E-07,3.70E-10,5,,,,6610322.71
240,596869.8331,3015.259984,-0.411595417,-0.000614695,1.12E-07,-3.14E-10,4215860.556,1527.490239,-2.907214921,0.000202669,-5.10E-07,1.27E-10,5057997.115,17.26357583,-3.487943799,0.000660436,-7.31E-07,3.68E-10,5,,,,6611585.94
241,599884.6809,3014.434949,-0.413438834,-0.000614251,1.10E-07,-3.13E-10,4217385.139,1521.676415,-2.90660997,0.000200631,-5.09E-07,1.26E-10,5058010.891,10.28966662,-3.485966873,0.000657516,-7.29E-07,3.66E-10,5,,,,6612841.539
242,602898.7018,3013.606229,-0.41528093,-0.000613814,1.09E-07,-3.12E-10,4218903.909,1515.863795,-2.90601113,0.000198596,-5.09E-07,1.25E-10,5058017.695,3.319702507,-3.483998696,0.000654603,-7.27E-07,3.64E-10,5,,,,6614089.51
